TimeStep,real_f5,pred_f5
70,-0.8708428,-0.79761975
71,-0.8669125,-0.79840325
72,-0.86298215,-0.799527275
73,-0.86429226,-0.80737963
74,-0.8669125,-0.80597495
75,-0.8656024,-0.804420635
76,-0.86429226,-0.80469558
77,-0.86298215,-0.797719875
78,-0.85250115,-0.790371775
79,-0.85774165,-0.79971924
80,-0.84857076,-0.79267218
81,-0.8459506,-0.78714922
82,-0.8538113,-0.79854392
83,-0.85250115,-0.798145725
84,-0.8538113,-0.7910412
85,-0.86167204,-0.80237632
86,-0.86167204,-0.83327347
87,-0.85643154,-0.817715705
88,-0.8538113,-0.8437959
89,-0.85250115,-0.843782475
90,-0.8394,-0.8318484
91,-0.8315392,-0.82178325
92,-0.8380898,-0.82850835
93,-0.84071016,-0.84330675
94,-0.84071016,-0.828876615
95,-0.8341595,-0.8046569
96,-0.8276089,-0.7803306
97,-0.81712794,-0.769069195
98,-0.80533683,-0.751151365
99,-0.8079571,-0.739375675
100,-0.7948559,-0.730858865
101,-0.77913445,-0.706843225
102,-0.7660332,-0.68871815
103,-0.7660332,-0.670962885
104,-0.7594827,-0.66413657
105,-0.74638146,-0.65433183
106,-0.7267297,-0.638153
107,-0.7136285,-0.62179175
108,-0.7057677,-0.59901183
109,-0.69266653,-0.58633335
110,-0.6795653,-0.58416439
111,-0.65991354,-0.556195035
112,-0.64550215,-0.531199925
113,-0.642882,-0.534199885
114,-0.6310909,-0.50985218
115,-0.6258504,-0.52112285
116,-0.62192005,-0.527243825
117,-0.61405927,-0.516837335
118,-0.61012894,-0.499972595
119,-0.6035783,-0.50012751
120,-0.60226816,-0.511301695
121,-0.5930974,-0.5111287
122,-0.58392656,-0.49555631
123,-0.5852366,-0.49752299
124,-0.58916706,-0.499917655
125,-0.58916706,-0.4882389
126,-0.59571767,-0.468628705
127,-0.599648,-0.49615033
128,-0.599648,-0.5221769
129,-0.5930974,-0.54618006
130,-0.58916706,-0.517943995
131,-0.5970277,-0.517417735
132,-0.60226816,-0.52829714
133,-0.61405927,-0.549203885
134,-0.6088188,-0.56093815
135,-0.6048885,-0.56369055
136,-0.60226816,-0.63026351
137,-0.6114391,-0.595656865
138,-0.62192005,-0.613726855
139,-0.6245402,-0.617065725
140,-0.6258504,-0.6869341
141,-0.6363313,-0.63705953
142,-0.632401,-0.64791075
143,-0.64026165,-0.655530455
144,-0.65729326,-0.66792958
145,-0.67170465,-0.674779625
146,-0.6821856,-0.6964919
147,-0.6795653,-0.7033431
148,-0.68480575,-0.722013875
149,-0.69266653,-0.711130715
150,-0.7005272,-0.75701153
151,-0.72148925,-0.8315238
152,-0.7359005,-0.73682135
153,-0.7319702,-0.7707442
154,-0.73721063,-0.86727893
155,-0.7450713,-0.8520216
156,-0.76079273,-0.87103
157,-0.77258384,-0.88880074
158,-0.7765142,-0.8699987
159,-0.7699637,-0.87792814
160,-0.76734334,-0.8951839
161,-0.7804446,-0.8883681
162,-0.78437495,-0.94380444
163,-0.7817546,-0.9747843
164,-0.806647,-0.84199214
165,-0.8276089,-0.8785888
166,-0.8380898,-0.9683074
167,-0.83022916,-0.9408127
168,-0.82891905,-0.8657138
169,-0.8367797,-0.83758444
170,-0.83022916,-0.82768315
171,-0.8328494,-0.81161034
172,-0.83546966,-0.83218503
173,-0.84464043,-0.9707398
174,-0.85250115,-0.9602041
175,-0.8590518,-0.91657186
176,-0.8708428,-0.8445884
177,-0.8669125,-0.83960396
178,-0.85774165,-0.8757829
179,-0.85512143,-0.89472985
180,-0.84857076,-0.8790573
181,-0.8459506,-0.87780046
182,-0.84857076,-0.89006835
183,-0.8511911,-0.8702442
184,-0.8538113,-0.86897624
185,-0.86167204,-0.856948
186,-0.8708428,-0.73098993
187,-0.8747732,-0.6585721
188,-0.8760833,-0.7756517
189,-0.8682226,-0.81686413
190,-0.8839441,-0.64403874
191,-0.8773935,-0.91490465
192,-0.8669125,-0.8328264
193,-0.8865643,-0.82060784
194,-0.9101465,-0.80261433
195,-0.9140768,-0.87238157
196,-0.89835536,-0.8045104
197,-0.8734631,-0.81739706
198,-0.8773935,-0.9285932
199,-0.8682226,-0.79871887
200,-0.84857076,-0.8712157
