TimeStep,real_f3,pred_f3
80,-1.3808502,-1.0492201
81,-1.1844167,-1.00130105
82,-1.3216436,-1.0621942
83,-1.3614837,-1.1126607
84,-0.86956954,-0.89906837
85,-0.9874297,-0.98470125
86,-1.420137,-1.04208615
87,-1.4793437,-1.09295435
88,-1.6757773,-1.20868268
89,-1.6564106,-1.30762602
90,-1.4594238,-1.27402235
91,-1.4594238,-1.19742045
92,-1.5772839,-1.12800913
93,-1.4007703,-1.0587551
94,-1.6364907,-1.4258218
95,-1.7349842,-1.47121945
96,-1.6165706,-1.274113035
97,-1.4594238,-1.32453365
98,-0.8894896,-1.0186794
99,-1.2037834,-1.16043405
100,-1.6364907,-1.21050345
101,-1.6757773,-1.13140302
102,-1.8528442,-1.324932825
103,-1.420137,-1.28688325
104,-1.5772839,-1.30761385
105,-1.5772839,-1.239634115
106,-1.440057,-1.26519855
107,-1.4594238,-1.2926301
108,-1.4987104,-1.3509277
109,-1.5579172,-1.2997865
110,-1.6757773,-1.4349857
111,-1.6757773,-1.3367864
112,-1.6564106,-1.36319855
113,-1.7150642,-1.47740275
114,-1.6956974,-1.321949915
115,-1.7543508,-1.3871953
116,-1.7543508,-1.28738857
117,-1.7349842,-1.361973575
118,-1.7349842,-1.45709835
119,-1.7742708,-1.4083894
120,-1.7742708,-1.46965005
121,-1.5772839,-1.19339815
122,-1.7150642,-1.2371151
123,-2.2855515,-1.62968105
124,-1.6564106,-1.28070645
125,-1.1644965,-1.052030485
126,-1.0466365,-0.61080709
127,-1.2237034,-0.6460206
128,-0.7909961,-0.6622994
129,-0.9287763,-0.68758339
130,-1.2237034,-0.80719165
131,-0.9088563,-0.70709793
132,-0.3389221,-0.4833786
133,-1.0267165,-0.8217381
134,-0.7909961,-0.701942515
135,-0.73178935,-0.586431905
136,-0.515989,-0.635813085
137,-0.9088563,-0.835496
138,-0.6532159,-0.62200105
139,-0.3582888,-0.352040665
140,-0.67313594,-0.558321745
141,-0.24042861,-0.344807945
142,-0.8109161,-0.29828386
143,-0.43686223,-0.313771135
144,-0.8302828,-0.461452845
145,-0.53535575,-0.346199155
146,-0.63384914,-0.40646895
147,-0.7909961,-0.504192125
148,-0.73178935,-0.572876555
149,-0.86956954,-0.584517955
150,-0.63384914,-0.35157029
151,-0.6532159,-0.17759917
152,-0.6139292,-0.147921065
153,-1.3216436,-0.905069235
154,-0.5945625,-0.48612995
155,-0.5945625,-0.53817174
156,-0.5945625,-0.673430665
157,-0.8894896,-0.8846539
158,-0.8894896,-0.913098875
159,-0.771076,-0.870898325
160,-0.515989,-0.72510865
161,-0.771076,-0.8027785
162,-0.7909961,-0.77956875
163,-0.004708281,-0.421707891
164,-0.37820882,-0.566647385
165,-0.43686223,-0.60684803
166,-0.47614896,-0.6171363
167,-0.6139292,-0.75564542
168,-0.26034865,-0.6091557
169,-0.47614896,-0.75839358
170,-0.08328174,-0.55846207
171,-0.31900206,-0.68146338
172,-1.1844167,-1.11709
173,-1.3415636,-1.22520485
174,-0.9088563,-1.02269595
175,-1.1644965,-1.0939347
176,-0.968063,-0.92532352
177,-0.5945625,-0.81958875
178,-0.8302828,-0.8312895
179,-1.1252099,-1.03706825
180,-0.6139292,-0.75667348
181,-0.6925026,-0.9063955
182,-1.3415636,-1.2326723
183,-1.5772839,-1.28988955
184,-1.5772839,-1.18590932
185,-1.6564106,-1.166133985
186,-1.5579172,-1.186325025
187,-0.968063,-0.91217365
188,-0.6532159,-0.79973162
189,-0.9088563,-0.919038815
190,-0.968063,-0.90019635
191,-1.0665565,-1.08906175
192,-0.968063,-0.98994435
193,-0.8109161,-0.92880465
194,-0.8302828,-0.8976333
195,-1.3022768,-1.2211577
196,-0.9874297,-1.11813785
197,-1.1844167,-1.14486015
198,-1.4987104,-1.1681987
199,-1.5772839,-1.50724095
200,-1.5579172,-1.49844945
