TimeStep,real_f6,pred_f6
208,1.5466806,1.5279146
209,1.5360564,1.5259246
210,1.5312998,1.5314551
211,1.5363586,1.5218872
212,1.5280522,1.5542759
213,1.5280522,1.5414595
214,1.525674,1.5533882
215,1.5507255,1.5605045
216,1.5285833,1.5704604
217,1.5487573,1.5566994
218,1.5671324,1.5709619
219,1.5777925,1.5454678
220,1.5777925,1.535455
221,1.5781789,1.6099512
222,1.5820785,1.6064585
223,1.5626535,1.5936245
224,1.527473,1.5776697
225,1.5324469,1.5877758
226,1.5335212,1.5836291
227,1.5335212,1.6059826
228,1.5344387,1.548691
229,1.5125023,1.5233009
230,1.4971454,1.4781863
231,1.4456788,1.4053391
232,1.4468014,1.3926785
233,1.4493251,1.4085925
234,1.4493251,1.4018678
235,1.4364672,1.3945617
236,1.4337629,1.3890718
237,1.4397025,1.4090545
238,1.4279917,1.4278852
239,1.438942,1.4363479
240,1.4283667,1.4565168
241,1.4283667,1.4454709
242,1.4424795,1.4408155
243,1.4787467,1.4159146
244,1.4766216,1.4485292
245,1.4486486,1.464006
246,1.4498562,1.4519832
247,1.4432646,1.4327373
248,1.4432646,1.4670332
249,1.4377466,1.4878956
250,1.4105947,1.5060492
251,1.4105947,1.495121
252,1.4125023,1.4278175
253,1.4507613,1.4711577
254,1.4663357,1.4821456
255,1.4663357,1.4564726
256,1.461084,1.4452639
257,1.4358635,1.4588704
258,1.3997416,1.4611825
259,1.4019753,1.4738214
260,1.3889483,1.4765883
261,1.3761027,1.4792248
262,1.3761027,1.5094759
263,1.3783602,1.5243979
264,1.3591158,1.5197807
265,1.3537318,1.5264624
266,1.3590438,1.5216003
267,1.3491925,1.4980192
268,1.3590798,1.525523
269,1.3590798,1.5022602
270,1.3773584,1.5142371
271,1.3822236,1.5097811
272,1.3792179,1.5324507
273,1.3852302,1.5253084
274,1.3627743,1.5305436
275,1.3714304,1.5358654
276,1.3714304,1.5513272
277,1.3791093,1.5509694
278,1.4378194,1.5676112
279,1.4385678,1.5250508
280,1.4377106,1.5302375
281,1.4408258,1.5322608
282,1.4349704,1.5352764
283,1.4349704,1.5273985
284,1.417428,1.5346744
285,1.4414655,1.5319519
286,1.4453406,1.5258535
287,1.4525244,1.4955087
288,1.4934999,1.5193086
289,1.5038097,1.4888546
290,1.5038097,1.5092415
291,1.5047998,1.5314564
292,1.4937288,1.5410002
293,1.4932344,1.531196
294,1.45908,1.5426878
295,1.4383389,1.5560146
296,1.4394737,1.5657106
297,1.4394737,1.5489581
298,1.468714,1.5399312
299,1.4722271,1.5398821
300,1.4496993,1.5364501
